odiNumber,model_clean,query_year,complaint_date,is_crash,is_fire,injuries,deaths,component
11373774,Model S,2015,2020-11-09,False,False,0,0,STRUCTURE
11373865,Model S,2015,2020-11-09,False,False,0,0,SUSPENSION
11372979,Model S,2015,2020-11-04,False,False,0,0,SUSPENSION
11372979,Model S,2015,2020-11-04,False,False,0,0,WHEELS
11372525,Model S,2015,2020-11-01,False,False,0,0,UNKNOWN OR OTHER
11372320,Model S,2015,2020-10-29,False,False,0,0,ELECTRICAL SYSTEM
11366796,Model S,2015,2020-10-28,False,False,0,0,BACK OVER PREVENTION
11366390,Model S,2015,2020-10-26,False,False,0,0,ELECTRICAL SYSTEM
11366322,Model S,2015,2020-10-25,False,False,0,0,ELECTRICAL SYSTEM
11366291,Model S,2015,2020-10-25,False,False,0,0,STEERING
11366291,Model S,2015,2020-10-25,False,False,0,0,SUSPENSION
11366291,Model S,2015,2020-10-25,False,False,0,0,WHEELS
11366165,Model S,2015,2020-10-24,False,False,0,0,SUSPENSION
11365862,Model S,2015,2020-10-23,False,False,0,0,STEERING
11365862,Model S,2015,2020-10-23,False,False,0,0,ELECTRICAL SYSTEM
11365862,Model S,2015,2020-10-23,False,False,0,0,ELECTRONIC STABILITY CONTROL (ESC)
11365900,Model S,2015,2020-10-23,False,False,0,0,ELECTRICAL SYSTEM
11365900,Model S,2015,2020-10-23,False,False,0,0,EXTERIOR LIGHTING
11365900,Model S,2015,2020-10-23,False,False,0,0,UNKNOWN OR OTHER
11365696,Model S,2015,2020-10-22,False,False,0,0,BACK OVER PREVENTION
11365827,Model S,2015,2020-10-22,False,False,0,0,EXTERIOR LIGHTING
11363976,Model S,2015,2020-10-12,False,False,0,0,UNKNOWN OR OTHER
11362938,Model S,2015,2020-10-05,False,False,0,0,ELECTRICAL SYSTEM
11362938,Model S,2015,2020-10-05,False,False,0,0,AIR BAGS
11362938,Model S,2015,2020-10-05,False,False,0,0,UNKNOWN OR OTHER
11361443,Model S,2015,2020-09-28,False,False,0,0,POWER TRAIN
11361481,Model S,2015,2020-09-28,False,False,0,0,UNKNOWN OR OTHER
11360560,Model S,2015,2020-09-22,False,False,0,0,ELECTRICAL SYSTEM
11360560,Model S,2015,2020-09-22,False,False,0,0,UNKNOWN OR OTHER
11360560,Model S,2015,2020-09-22,False,False,0,0,FUEL/PROPULSION SYSTEM
11359864,Model S,2015,2020-09-18,False,False,0,0,ELECTRICAL SYSTEM
11359864,Model S,2015,2020-09-18,False,False,0,0,VISIBILITY/WIPER
11355337,Model S,2015,2020-09-16,False,False,0,0,ELECTRICAL SYSTEM
11355337,Model S,2015,2020-09-16,False,False,0,0,UNKNOWN OR OTHER
11355188,Model S,2015,2020-09-15,False,False,0,0,UNKNOWN OR OTHER
11354363,Model S,2015,2020-09-11,False,False,0,0,AIR BAGS
11354363,Model S,2015,2020-09-11,False,False,0,0,UNKNOWN OR OTHER
11354045,Model S,2015,2020-09-09,False,False,0,0,UNKNOWN OR OTHER
11353489,Model S,2015,2020-09-07,False,False,0,0,ELECTRICAL SYSTEM
11352983,Model S,2015,2020-09-03,False,False,0,0,ELECTRICAL SYSTEM
11352983,Model S,2015,2020-09-03,False,False,0,0,UNKNOWN OR OTHER
11352868,Model S,2015,2020-09-02,False,False,0,0,ELECTRICAL SYSTEM
11352868,Model S,2015,2020-09-02,False,False,0,0,UNKNOWN OR OTHER
11351958,Model S,2015,2020-08-29,False,False,0,0,ELECTRICAL SYSTEM
11351564,Model S,2015,2020-08-27,False,False,0,0,ELECTRICAL SYSTEM
11351667,Model S,2015,2020-08-27,False,False,0,0,UNKNOWN OR OTHER
11351484,Model S,2015,2020-08-26,False,False,0,0,ELECTRICAL SYSTEM
11351484,Model S,2015,2020-08-26,False,False,0,0,ELECTRONIC STABILITY CONTROL (ESC)
11350703,Model S,2015,2020-08-21,False,False,0,0,ELECTRICAL SYSTEM
11350703,Model S,2015,2020-08-21,False,False,0,0,UNKNOWN OR OTHER
11350703,Model S,2015,2020-08-21,False,False,0,0,ELECTRONIC STABILITY CONTROL (ESC)
11350511,Model S,2015,2020-08-20,False,False,0,0,ELECTRICAL SYSTEM
11350156,Model S,2015,2020-08-18,False,False,0,0,ELECTRICAL SYSTEM
11350156,Model S,2015,2020-08-18,False,False,0,0,UNKNOWN OR OTHER
11349967,Model S,2015,2020-08-17,False,False,0,0,ELECTRICAL SYSTEM
11349721,Model S,2015,2020-08-16,False,False,0,0,UNKNOWN OR OTHER
11349148,Model S,2015,2020-08-14,False,False,0,0,ELECTRICAL SYSTEM
11349148,Model S,2015,2020-08-14,False,False,0,0,UNKNOWN OR OTHER
11349219,Model S,2015,2020-08-14,False,False,0,0,ELECTRICAL SYSTEM
11348955,Model S,2015,2020-08-13,False,False,0,0,UNKNOWN OR OTHER
11349026,Model S,2015,2020-08-13,False,False,0,0,ELECTRICAL SYSTEM
11349026,Model S,2015,2020-08-13,False,False,0,0,UNKNOWN OR OTHER
11349132,Model S,2015,2020-08-13,False,False,0,0,ELECTRICAL SYSTEM
11349132,Model S,2015,2020-08-13,False,False,0,0,EXTERIOR LIGHTING
11348740,Model S,2015,2020-08-12,False,False,0,0,ELECTRICAL SYSTEM
11348941,Model S,2015,2020-08-12,False,False,0,0,SUSPENSION
11348516,Model S,2015,2020-08-11,False,False,0,0,ELECTRICAL SYSTEM
11348516,Model S,2015,2020-08-11,False,False,0,0,UNKNOWN OR OTHER
11348577,Model S,2015,2020-08-11,False,False,0,0,ELECTRONIC STABILITY CONTROL (ESC)
11348590,Model S,2015,2020-08-11,False,False,0,0,ELECTRICAL SYSTEM
11348590,Model S,2015,2020-08-11,False,False,0,0,UNKNOWN OR OTHER
11348590,Model S,2015,2020-08-11,False,False,0,0,ELECTRONIC STABILITY CONTROL (ESC)
11348626,Model S,2015,2020-08-11,False,False,0,0,VISIBILITY/WIPER
11348651,Model S,2015,2020-08-11,False,False,0,0,ELECTRICAL SYSTEM
11348651,Model S,2015,2020-08-11,False,False,0,0,EXTERIOR LIGHTING
11348651,Model S,2015,2020-08-11,False,False,0,0,UNKNOWN OR OTHER
11344329,Model S,2015,2020-08-10,False,False,0,0,ELECTRICAL SYSTEM
11348489,Model S,2015,2020-08-10,False,False,0,0,ELECTRICAL SYSTEM
11348489,Model S,2015,2020-08-10,False,False,0,0,EXTERIOR LIGHTING
11348489,Model S,2015,2020-08-10,False,False,0,0,FUEL/PROPULSION SYSTEM
11348502,Model S,2015,2020-08-10,False,False,0,0,EXTERIOR LIGHTING
11348502,Model S,2015,2020-08-10,False,False,0,0,VEHICLE SPEED CONTROL
11348502,Model S,2015,2020-08-10,False,False,0,0,ELECTRONIC STABILITY CONTROL (ESC)
11344246,Model S,2015,2020-08-09,False,False,0,0,STEERING
11344185,Model S,2015,2020-08-09,False,False,0,0,ELECTRICAL SYSTEM
11344200,Model S,2015,2020-08-09,False,False,0,0,SUSPENSION
11344209,Model S,2015,2020-08-09,False,False,0,0,STEERING
11344029,Model S,2015,2020-08-08,False,False,0,0,ELECTRICAL SYSTEM
11344076,Model S,2015,2020-08-08,False,False,0,0,SUSPENSION
11344076,Model S,2015,2020-08-08,False,False,0,0,ELECTRONIC STABILITY CONTROL (ESC)
11344076,Model S,2015,2020-08-08,False,False,0,0,VISIBILITY/WIPER
11344124,Model S,2015,2020-08-08,False,False,0,0,SUSPENSION
11344124,Model S,2015,2020-08-08,False,False,0,0,VEHICLE SPEED CONTROL
11344124,Model S,2015,2020-08-08,False,False,0,0,UNKNOWN OR OTHER
11343961,Model S,2015,2020-08-07,False,False,0,0,ELECTRICAL SYSTEM
11343961,Model S,2015,2020-08-07,False,False,0,0,EXTERIOR LIGHTING
11343961,Model S,2015,2020-08-07,False,False,0,0,VISIBILITY/WIPER
11343988,Model S,2015,2020-08-07,False,False,0,0,ELECTRICAL SYSTEM
11343988,Model S,2015,2020-08-07,False,False,0,0,EXTERIOR LIGHTING
11343988,Model S,2015,2020-08-07,False,False,0,0,VISIBILITY/WIPER
11343614,Model S,2015,2020-08-06,False,False,0,0,ELECTRICAL SYSTEM
11343614,Model S,2015,2020-08-06,False,False,0,0,UNKNOWN OR OTHER
11343614,Model S,2015,2020-08-06,False,False,0,0,ELECTRONIC STABILITY CONTROL (ESC)
11343651,Model S,2015,2020-08-06,False,False,0,0,ELECTRICAL SYSTEM
11343651,Model S,2015,2020-08-06,False,False,0,0,ENGINE
11343403,Model S,2015,2020-08-05,False,False,0,0,ELECTRICAL SYSTEM
11343403,Model S,2015,2020-08-05,False,False,0,0,EXTERIOR LIGHTING
11343432,Model S,2015,2020-08-05,False,False,0,0,ELECTRICAL SYSTEM
11343558,Model S,2015,2020-08-05,False,False,0,0,ELECTRICAL SYSTEM
11343562,Model S,2015,2020-08-05,False,False,0,0,ELECTRICAL SYSTEM
11343121,Model S,2015,2020-08-04,False,False,0,0,ELECTRICAL SYSTEM
11343121,Model S,2015,2020-08-04,False,False,0,0,UNKNOWN OR OTHER
11343197,Model S,2015,2020-08-04,False,False,0,0,ELECTRICAL SYSTEM
11342881,Model S,2015,2020-08-03,False,False,0,0,ELECTRICAL SYSTEM
11342979,Model S,2015,2020-08-03,False,False,0,0,ELECTRICAL SYSTEM
11343083,Model S,2015,2020-08-03,False,False,0,0,ELECTRICAL SYSTEM
11343083,Model S,2015,2020-08-03,False,False,0,0,EXTERIOR LIGHTING
11343085,Model S,2015,2020-08-03,False,False,0,0,ELECTRICAL SYSTEM
11343085,Model S,2015,2020-08-03,False,False,0,0,ELECTRONIC STABILITY CONTROL (ESC)
11343085,Model S,2015,2020-08-03,False,False,0,0,ENGINE
11343110,Model S,2015,2020-08-03,False,False,0,0,UNKNOWN OR OTHER
11343114,Model S,2015,2020-08-03,False,False,0,0,UNKNOWN OR OTHER
11342748,Model S,2015,2020-08-02,False,False,0,0,ELECTRICAL SYSTEM
11342748,Model S,2015,2020-08-02,False,False,0,0,VISIBILITY/WIPER
11342809,Model S,2015,2020-08-02,False,False,0,0,ELECTRICAL SYSTEM
11342809,Model S,2015,2020-08-02,False,False,0,0,EXTERIOR LIGHTING
11342809,Model S,2015,2020-08-02,False,False,0,0,VEHICLE SPEED CONTROL
11342846,Model S,2015,2020-08-02,False,False,0,0,ELECTRICAL SYSTEM
11342846,Model S,2015,2020-08-02,False,False,0,0,VISIBILITY/WIPER
11342692,Model S,2015,2020-08-01,False,False,0,0,UNKNOWN OR OTHER
11342728,Model S,2015,2020-08-01,False,True,0,0,SUSPENSION
11342501,Model S,2015,2020-07-31,False,False,0,0,UNKNOWN OR OTHER
11342495,Model S,2015,2020-07-31,False,False,0,0,ELECTRICAL SYSTEM
11342525,Model S,2015,2020-07-31,False,False,0,0,ELECTRICAL SYSTEM
11342529,Model S,2015,2020-07-31,False,False,0,0,ELECTRICAL SYSTEM
11342562,Model S,2015,2020-07-31,False,False,0,0,UNKNOWN OR OTHER
11342332,Model S,2015,2020-07-30,False,False,0,0,UNKNOWN OR OTHER
11342043,Model S,2015,2020-07-29,False,False,0,0,UNKNOWN OR OTHER
11342145,Model S,2015,2020-07-29,False,False,0,0,ELECTRICAL SYSTEM
11341813,Model S,2015,2020-07-28,False,False,0,0,UNKNOWN OR OTHER
11341811,Model S,2015,2020-07-28,False,False,0,0,UNKNOWN OR OTHER
11341858,Model S,2015,2020-07-28,False,False,0,0,ELECTRICAL SYSTEM
11341931,Model S,2015,2020-07-28,False,False,0,0,ELECTRICAL SYSTEM
11341961,Model S,2015,2020-07-28,False,False,0,0,ELECTRICAL SYSTEM
11341964,Model S,2015,2020-07-28,False,False,0,0,UNKNOWN OR OTHER
11341610,Model S,2015,2020-07-27,False,False,0,0,ELECTRICAL SYSTEM
11341668,Model S,2015,2020-07-27,False,False,0,0,ELECTRICAL SYSTEM
11341676,Model S,2015,2020-07-27,False,False,0,0,POWER TRAIN
11341676,Model S,2015,2020-07-27,False,False,0,0,ELECTRICAL SYSTEM
11341705,Model S,2015,2020-07-27,False,False,0,0,ELECTRICAL SYSTEM
11341470,Model S,2015,2020-07-26,False,False,0,0,ELECTRICAL SYSTEM
11341470,Model S,2015,2020-07-26,False,False,0,0,UNKNOWN OR OTHER
11341485,Model S,2015,2020-07-26,False,False,0,0,ELECTRICAL SYSTEM
11341542,Model S,2015,2020-07-26,False,False,0,0,POWER TRAIN
11341542,Model S,2015,2020-07-26,False,False,0,0,ELECTRICAL SYSTEM
11341542,Model S,2015,2020-07-26,False,False,0,0,EXTERIOR LIGHTING
11341456,Model S,2015,2020-07-25,False,False,0,0,ELECTRICAL SYSTEM
11341230,Model S,2015,2020-07-24,False,False,0,0,ELECTRICAL SYSTEM
11341230,Model S,2015,2020-07-24,False,False,0,0,EXTERIOR LIGHTING
11341230,Model S,2015,2020-07-24,False,False,0,0,ELECTRONIC STABILITY CONTROL (ESC)
11341303,Model S,2015,2020-07-24,False,False,0,0,UNKNOWN OR OTHER
11341045,Model S,2015,2020-07-23,False,False,0,0,ELECTRICAL SYSTEM
11341083,Model S,2015,2020-07-23,False,False,0,0,ELECTRICAL SYSTEM
11341083,Model S,2015,2020-07-23,False,False,0,0,ELECTRONIC STABILITY CONTROL (ESC)
11340850,Model S,2015,2020-07-22,False,False,0,0,ELECTRICAL SYSTEM
11340850,Model S,2015,2020-07-22,False,False,0,0,UNKNOWN OR OTHER
11340858,Model S,2015,2020-07-22,False,False,0,0,UNKNOWN OR OTHER
11340978,Model S,2015,2020-07-22,False,False,0,0,UNKNOWN OR OTHER
11340990,Model S,2015,2020-07-22,False,False,0,0,SUSPENSION
11340990,Model S,2015,2020-07-22,False,False,0,0,ELECTRICAL SYSTEM
11341022,Model S,2015,2020-07-22,False,False,0,0,UNKNOWN OR OTHER
11340361,Model S,2015,2020-07-20,False,False,0,0,ELECTRICAL SYSTEM
11340381,Model S,2015,2020-07-20,False,False,0,0,STEERING
11340381,Model S,2015,2020-07-20,False,False,0,0,ELECTRICAL SYSTEM
11340381,Model S,2015,2020-07-20,False,False,0,0,UNKNOWN OR OTHER
11340393,Model S,2015,2020-07-20,False,False,0,0,ELECTRICAL SYSTEM
11340393,Model S,2015,2020-07-20,False,False,0,0,UNKNOWN OR OTHER
11340401,Model S,2015,2020-07-20,False,False,0,0,ELECTRONIC STABILITY CONTROL (ESC)
11340512,Model S,2015,2020-07-20,False,False,0,0,ELECTRICAL SYSTEM
11340512,Model S,2015,2020-07-20,False,False,0,0,UNKNOWN OR OTHER
11340195,Model S,2015,2020-07-19,False,False,0,0,UNKNOWN OR OTHER
11340227,Model S,2015,2020-07-19,False,False,0,0,ELECTRICAL SYSTEM
11340227,Model S,2015,2020-07-19,False,False,0,0,UNKNOWN OR OTHER
11340227,Model S,2015,2020-07-19,False,False,0,0,FUEL/PROPULSION SYSTEM
11340228,Model S,2015,2020-07-19,False,False,0,0,ELECTRICAL SYSTEM
11340220,Model S,2015,2020-07-19,False,False,0,0,UNKNOWN OR OTHER
11340036,Model S,2015,2020-07-18,False,False,0,0,ELECTRICAL SYSTEM
11340036,Model S,2015,2020-07-18,False,False,0,0,UNKNOWN OR OTHER
11340043,Model S,2015,2020-07-18,False,False,0,0,ELECTRICAL SYSTEM
11340095,Model S,2015,2020-07-18,False,False,0,0,ELECTRICAL SYSTEM
11340095,Model S,2015,2020-07-18,False,False,0,0,UNKNOWN OR OTHER
11339908,Model S,2015,2020-07-17,False,False,0,0,ELECTRICAL SYSTEM
11340013,Model S,2015,2020-07-17,False,False,0,0,ELECTRICAL SYSTEM
11340027,Model S,2015,2020-07-17,False,False,0,0,UNKNOWN OR OTHER
11339926,Model S,2015,2020-07-17,False,False,0,0,SERVICE BRAKES
11339926,Model S,2015,2020-07-17,False,False,0,0,FUEL/PROPULSION SYSTEM
11340000,Model S,2015,2020-07-17,False,False,0,0,ENGINE
11339943,Model S,2015,2020-07-17,False,False,0,0,ELECTRICAL SYSTEM
11339943,Model S,2015,2020-07-17,False,False,0,0,EXTERIOR LIGHTING
11339943,Model S,2015,2020-07-17,False,False,0,0,ELECTRONIC STABILITY CONTROL (ESC)
11339652,Model S,2015,2020-07-16,False,False,0,0,ELECTRICAL SYSTEM
11339652,Model S,2015,2020-07-16,False,False,0,0,UNKNOWN OR OTHER
11339701,Model S,2015,2020-07-16,False,False,0,0,VISIBILITY/WIPER
11339755,Model S,2015,2020-07-16,False,False,0,0,ELECTRICAL SYSTEM
11339769,Model S,2015,2020-07-16,False,False,0,0,ELECTRICAL SYSTEM
11339769,Model S,2015,2020-07-16,False,False,0,0,UNKNOWN OR OTHER
11339839,Model S,2015,2020-07-16,False,False,0,0,ELECTRONIC STABILITY CONTROL (ESC)
11339567,Model S,2015,2020-07-15,False,False,0,0,ELECTRICAL SYSTEM
11339567,Model S,2015,2020-07-15,False,False,0,0,UNKNOWN OR OTHER
11339567,Model S,2015,2020-07-15,False,False,0,0,VISIBILITY/WIPER
11339612,Model S,2015,2020-07-15,False,False,0,0,UNKNOWN OR OTHER
11339612,Model S,2015,2020-07-15,False,False,0,0,VISIBILITY/WIPER
11339613,Model S,2015,2020-07-15,False,False,0,0,ELECTRICAL SYSTEM
11339613,Model S,2015,2020-07-15,False,False,0,0,VISIBILITY/WIPER
11339620,Model S,2015,2020-07-15,False,False,0,0,UNKNOWN OR OTHER
11339635,Model S,2015,2020-07-15,False,False,0,0,ELECTRICAL SYSTEM
11339254,Model S,2015,2020-07-14,False,False,0,0,UNKNOWN OR OTHER
11338970,Model S,2015,2020-07-13,False,False,0,0,ELECTRICAL SYSTEM
11338970,Model S,2015,2020-07-13,False,False,0,0,EXTERIOR LIGHTING
11338970,Model S,2015,2020-07-13,False,False,0,0,SERVICE BRAKES
11338974,Model S,2015,2020-07-13,False,False,0,0,ELECTRICAL SYSTEM
11338974,Model S,2015,2020-07-13,False,False,0,0,UNKNOWN OR OTHER
11339070,Model S,2015,2020-07-13,False,False,0,0,UNKNOWN OR OTHER
11338852,Model S,2015,2020-07-12,False,False,0,0,ELECTRICAL SYSTEM
11338741,Model S,2015,2020-07-11,False,False,0,0,ELECTRICAL SYSTEM
11338614,Model S,2015,2020-07-10,False,False,0,0,UNKNOWN OR OTHER
11338669,Model S,2015,2020-07-10,False,False,0,0,ELECTRICAL SYSTEM
11338669,Model S,2015,2020-07-10,False,False,0,0,UNKNOWN OR OTHER
11338680,Model S,2015,2020-07-10,False,False,0,0,ELECTRICAL SYSTEM
11338680,Model S,2015,2020-07-10,False,False,0,0,EXTERIOR LIGHTING
11338680,Model S,2015,2020-07-10,False,False,0,0,ENGINE
11338684,Model S,2015,2020-07-10,False,False,0,0,SUSPENSION
11338373,Model S,2015,2020-07-09,False,False,0,0,ELECTRICAL SYSTEM
11338478,Model S,2015,2020-07-09,False,False,0,0,ELECTRICAL SYSTEM
11338496,Model S,2015,2020-07-09,False,False,0,0,POWER TRAIN
11338496,Model S,2015,2020-07-09,False,False,0,0,ELECTRICAL SYSTEM
11338307,Model S,2015,2020-07-08,False,False,0,0,EQUIPMENT
11337898,Model S,2015,2020-07-07,False,False,0,0,ELECTRICAL SYSTEM
11337898,Model S,2015,2020-07-07,False,False,0,0,EXTERIOR LIGHTING
11337955,Model S,2015,2020-07-07,False,False,0,0,ELECTRICAL SYSTEM
11337955,Model S,2015,2020-07-07,False,False,0,0,EXTERIOR LIGHTING
11337648,Model S,2015,2020-07-06,False,False,0,0,ELECTRICAL SYSTEM
11337648,Model S,2015,2020-07-06,False,False,0,0,UNKNOWN OR OTHER
11337586,Model S,2015,2020-07-06,False,False,0,0,UNKNOWN OR OTHER
11337651,Model S,2015,2020-07-06,False,False,0,0,POWER TRAIN
11337651,Model S,2015,2020-07-06,False,False,0,0,ELECTRICAL SYSTEM
11337651,Model S,2015,2020-07-06,False,False,0,0,ENGINE
11337713,Model S,2015,2020-07-06,False,False,0,0,ELECTRICAL SYSTEM
11337713,Model S,2015,2020-07-06,False,False,0,0,UNKNOWN OR OTHER
11337753,Model S,2015,2020-07-06,False,False,0,0,ELECTRICAL SYSTEM
11337753,Model S,2015,2020-07-06,False,False,0,0,UNKNOWN OR OTHER
11337742,Model S,2015,2020-07-06,False,False,0,0,STEERING
11337742,Model S,2015,2020-07-06,False,False,0,0,ELECTRICAL SYSTEM
11337513,Model S,2015,2020-07-05,False,False,0,0,UNKNOWN OR OTHER
11337536,Model S,2015,2020-07-05,False,False,0,0,ELECTRICAL SYSTEM
11337534,Model S,2015,2020-07-05,False,False,0,0,ELECTRICAL SYSTEM
11337564,Model S,2015,2020-07-05,False,False,0,0,ELECTRICAL SYSTEM
11337564,Model S,2015,2020-07-05,False,False,0,0,EXTERIOR LIGHTING
11337564,Model S,2015,2020-07-05,False,False,0,0,SERVICE BRAKES
11337409,Model S,2015,2020-07-04,False,False,0,0,UNKNOWN OR OTHER
11337409,Model S,2015,2020-07-04,False,False,0,0,VISIBILITY/WIPER
11337413,Model S,2015,2020-07-04,False,False,0,0,ELECTRICAL SYSTEM
11337413,Model S,2015,2020-07-04,False,False,0,0,EXTERIOR LIGHTING
11337485,Model S,2015,2020-07-04,False,False,0,0,ELECTRICAL SYSTEM
11337298,Model S,2015,2020-07-03,False,False,0,0,ELECTRICAL SYSTEM
11337298,Model S,2015,2020-07-03,False,False,0,0,VISIBILITY/WIPER
11337342,Model S,2015,2020-07-03,False,False,0,0,ELECTRONIC STABILITY CONTROL (ESC)
11337352,Model S,2015,2020-07-03,False,False,0,0,UNKNOWN OR OTHER
11337355,Model S,2015,2020-07-03,False,False,0,0,STEERING
11337355,Model S,2015,2020-07-03,False,False,0,0,SUSPENSION
11337357,Model S,2015,2020-07-03,False,False,0,0,STEERING
11337357,Model S,2015,2020-07-03,False,False,0,0,SUSPENSION
11337173,Model S,2015,2020-07-02,False,False,0,0,ELECTRICAL SYSTEM
11337215,Model S,2015,2020-07-02,False,False,0,0,ELECTRICAL SYSTEM
11337057,Model S,2015,2020-07-01,False,False,0,0,ELECTRICAL SYSTEM
11331722,Model S,2015,2020-06-30,False,False,0,0,ELECTRICAL SYSTEM
11331708,Model S,2015,2020-06-30,False,False,0,0,ELECTRICAL SYSTEM
11331708,Model S,2015,2020-06-30,False,False,0,0,EXTERIOR LIGHTING
11331708,Model S,2015,2020-06-30,False,False,0,0,VISIBILITY/WIPER
11331750,Model S,2015,2020-06-30,False,False,0,0,ELECTRICAL SYSTEM
11331798,Model S,2015,2020-06-30,False,False,0,0,ELECTRICAL SYSTEM
11331798,Model S,2015,2020-06-30,False,False,0,0,UNKNOWN OR OTHER
11331503,Model S,2015,2020-06-29,False,False,0,0,POWER TRAIN
11331503,Model S,2015,2020-06-29,False,False,0,0,ELECTRICAL SYSTEM
11331503,Model S,2015,2020-06-29,False,False,0,0,ENGINE
11331511,Model S,2015,2020-06-29,False,False,0,0,ELECTRICAL SYSTEM
11331536,Model S,2015,2020-06-29,False,False,0,0,ELECTRICAL SYSTEM
11331536,Model S,2015,2020-06-29,False,False,0,0,UNKNOWN OR OTHER
11331536,Model S,2015,2020-06-29,False,False,0,0,ENGINE
11331546,Model S,2015,2020-06-29,False,False,0,0,ELECTRICAL SYSTEM
11331549,Model S,2015,2020-06-29,False,False,0,0,ELECTRICAL SYSTEM
11331549,Model S,2015,2020-06-29,False,False,0,0,UNKNOWN OR OTHER
11331549,Model S,2015,2020-06-29,False,False,0,0,ELECTRONIC STABILITY CONTROL (ESC)
11331551,Model S,2015,2020-06-29,False,False,0,0,ELECTRICAL SYSTEM
11331563,Model S,2015,2020-06-29,False,False,0,0,ELECTRICAL SYSTEM
11331563,Model S,2015,2020-06-29,False,False,0,0,UNKNOWN OR OTHER
11331611,Model S,2015,2020-06-29,False,False,0,0,ELECTRICAL SYSTEM
11331629,Model S,2015,2020-06-29,False,False,0,0,UNKNOWN OR OTHER
11331367,Model S,2015,2020-06-28,True,False,0,0,ELECTRICAL SYSTEM
11331367,Model S,2015,2020-06-28,True,False,0,0,UNKNOWN OR OTHER
11331336,Model S,2015,2020-06-28,False,False,0,0,ELECTRICAL SYSTEM
11331336,Model S,2015,2020-06-28,False,False,0,0,ELECTRONIC STABILITY CONTROL (ESC)
11331332,Model S,2015,2020-06-28,False,False,0,0,EXTERIOR LIGHTING
11331332,Model S,2015,2020-06-28,False,False,0,0,UNKNOWN OR OTHER
11331332,Model S,2015,2020-06-28,False,False,0,0,VISIBILITY/WIPER
11331376,Model S,2015,2020-06-28,False,False,0,0,ELECTRICAL SYSTEM
11331187,Model S,2015,2020-06-27,False,False,0,0,POWER TRAIN
11331187,Model S,2015,2020-06-27,False,False,0,0,ELECTRICAL SYSTEM
11331187,Model S,2015,2020-06-27,False,False,0,0,EXTERIOR LIGHTING
11331194,Model S,2015,2020-06-27,False,False,0,0,POWER TRAIN
11331194,Model S,2015,2020-06-27,False,False,0,0,ELECTRICAL SYSTEM
11331194,Model S,2015,2020-06-27,False,False,0,0,EXTERIOR LIGHTING
11330967,Model S,2015,2020-06-26,False,False,0,0,ELECTRICAL SYSTEM
11330970,Model S,2015,2020-06-26,False,False,0,0,ELECTRICAL SYSTEM
11330970,Model S,2015,2020-06-26,False,False,0,0,UNKNOWN OR OTHER
11331134,Model S,2015,2020-06-26,False,False,0,0,UNKNOWN OR OTHER
11331134,Model S,2015,2020-06-26,False,False,0,0,VISIBILITY/WIPER
11331155,Model S,2015,2020-06-26,False,False,0,0,ELECTRICAL SYSTEM
11331155,Model S,2015,2020-06-26,False,False,0,0,UNKNOWN OR OTHER
